name,oldest,refs,ts_count,youngest
Zahořany,Ordovician,"2, 12, 47, 48, 271, 401",0.0,Ordovician
Eastonian,Ordovician,"2, 12, 47, 48, 401",0.0,Ordovician
Edenian,Ordovician,"2, 12, 47, 48, 401",0.0,Ordovician
Streffordian,Ordovician,"2, 12, 47, 48, 401",0.0,Ordovician
Fungochitina fungiformis,Ordovician,"2, 8, 12, 47, 48, 401",0.0,Ordovician
Archiclimacograptus trubinensis,Ordovician,"2, 12, 321, 401",0.0,Ordovician
Crozonaspis dujardini,Ordovician,"2, 12, 321, 401",0.0,Ordovician
Deanaspis seunesi,Ordovician,"2, 12, 321, 401",0.0,Ordovician
Svobodaina armoricana,Ordovician,"2, 12, 321, 401",0.0,Ordovician
Phi Kappa,Ordovician,"2, 12, 47, 48, 179, 401",0.0,Ordovician
Yuanbaoshan,Ordovician,"2, 12, 47, 48, 250, 401",0.0,Ordovician
Onnian,Ordovician,"2, 12, 45, 47, 48, 401",0.0,Ordovician
Tauken,Ordovician,"2, 12, 47, 48, 67, 401",0.0,Ordovician
Riadan,Ordovician,"2, 12, 47, 48, 240, 401",0.0,Ordovician
Rosan,Ordovician,"2, 12, 47, 48, 240, 401",0.0,Ordovician
Schistes de Cosquer,Ordovician,"2, 12, 47, 48, 240, 401",0.0,Ordovician
Luohe,Ordovician,"2, 12, 47, 48, 250, 401",0.0,Ordovician
Sijiagou,Ordovician,"2, 12, 47, 48, 250, 401",0.0,Ordovician
Broomfield,Ordovician,"2, 12, 47, 48, 124, 401",0.0,Ordovician
Portpatrick,Ordovician,"2, 12, 47, 48, 124, 401",0.0,Ordovician
Lieker,Ordovician,"2, 12, 29, 47, 48, 401",0.0,Ordovician
Mjøsa,Ordovician,"2, 12, 29, 47, 48, 401",0.0,Ordovician
Steinvika,Ordovician,"2, 12, 29, 47, 48, 401",0.0,Ordovician
Lotbinière,Ordovician,"2, 12, 47, 48, 340, 401",0.0,Ordovician
Garin,Ordovician,"2, 12, 47, 48, 312, 401",0.0,Ordovician
Cobourgian,Ordovician,"2, 12, 47, 48, 351, 401",0.0,Ordovician
Aketashi,Ordovician,"2, 12, 47, 48, 250, 401",0.0,Ordovician
Jiangilawan,Ordovician,"2, 12, 47, 48, 250, 401",0.0,Ordovician
Ra'an,Ordovician,"2, 12, 249, 401",0.0,Ordovician
Kermeur,Ordovician,"2, 12, 47, 48, 238, 401",0.0,Ordovician
Onny,Ordovician,"2, 12, 47, 48, 92, 401",0.0,Ordovician
Bay,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Cascade Conglomerat,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Penarwel Mudstone,Ordovician,"2, 12, 47, 48, 124, 401",0.0,Ordovician
South Shore,Ordovician,"2, 12, 41, 47, 48, 401",0.0,Ordovician
Three Mile,Ordovician,"2, 12, 41, 47, 48, 401",0.0,Ordovician
Kiln,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Lindsay,Ordovician,"2, 12, 47, 48, 63, 401",0.0,Ordovician
Penwhapple,Ordovician,"2, 12, 41, 47, 48, 401",0.0,Ordovician
Port Cardloch,Ordovician,"2, 12, 47, 48, 124, 401",0.0,Ordovician
Kope isotope carbon excursion,Ordovician,"2, 9, 12, 17, 401",0.0,Ordovician
Nakkudden,Ordovician,"2, 12, 17, 401",0.0,Ordovician
Waynesville isotope carbon excursion,Ordovician,"2, 9, 12, 17, 46, 47, 48, 401",0.0,Ordovician
Gully,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Myoch,Ordovician,"2, 12, 41, 47, 48, 401",0.0,Ordovician
Sericoidea,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Moccasin,Ordovician,"2, 12, 80, 401",0.0,Ordovician
Sainte-Rosalle,Ordovician,"2, 12, 47, 48, 340, 401",0.0,Ordovician
Aubin,Ordovician,"2, 12, 47, 48, 340, 401",0.0,Ordovician
Les Fonds,Ordovician,"2, 12, 47, 48, 340, 401",0.0,Ordovician
BC9,Ordovician,"2, 9, 12, 47, 48, 401",0.0,Ordovician
Cwym-Yr-Eglwys Mudstone,Ordovician,"2, 12, 47, 48, 92, 401",0.0,Ordovician
Dinas Island,Ordovician,"2, 12, 47, 48, 92, 401",0.0,Ordovician
Canomodine Limestone,Ordovician,"2, 12, 47, 48, 202, 401",0.0,Ordovician
Glen Bell,Ordovician,"2, 12, 47, 48, 202, 401",0.0,Ordovician
Trelawney Clasts,Ordovician,"2, 12, 47, 48, 202, 401",0.0,Ordovician
Wistanstow,Ordovician,"2, 12, 47, 48, 124, 401",0.0,Ordovician
Slandrom Limestone,Ordovician,"2, 12, 41, 47, 48, 401",0.0,Ordovician
Bestorp Limestone,Ordovician,"2, 12, 47, 48, 315, 401",0.0,Ordovician
Anastrophia,Ordovician,"2, 12, 47, 210, 401",0.0,Ordovician
Clitambonites Upper,Ordovician,"2, 12, 47, 210, 401",0.0,Ordovician
Sugarloaf,Ordovician,"2, 12, 47, 48, 124, 401",0.0,Ordovician
Pljussa,Ordovician,"2, 12, 350, 401",0.0,Ordovician
Louredo,Ordovician,"2, 12, 47, 48, 76, 396, 401",0.0,Ordovician
Esil,Ordovician,"2, 12, 67, 401",0.0,Ordovician
Maclurea,Ordovician,"2, 12, 47, 48, 210, 401",0.0,Ordovician
Glynboro,Ordovician,"2, 12, 47, 48, 124, 401",0.0,Ordovician
Lords Siltstone,Ordovician,"2, 12, 47, 48, 229, 401",0.0,Ordovician
Mole Creek,Ordovician,"2, 12, 47, 48, 229, 401",0.0,Ordovician
Quondong Limestone,Ordovician,"2, 12, 47, 48, 202, 401",0.0,Ordovician
Vandon Limestone,Ordovician,"2, 12, 47, 48, 202, 401",0.0,Ordovician
Checkers,Ordovician,"2, 12, 47, 48, 87, 401",0.0,Ordovician
Mount Lewin Limestone,Ordovician,"2, 12, 47, 48, 87, 401",0.0,Ordovician
Trilobite Hill Limestone,Ordovician,"2, 12, 47, 48, 87, 401",0.0,Ordovician
Rivoli,Ordovician,"2, 12, 210, 388, 401",0.0,Ordovician
Ragdon,Ordovician,"2, 12, 47, 48, 124, 401",0.0,Ordovician
Blaen-y-cwm,Ordovician,"2, 12, 47, 48, 124, 401",0.0,Ordovician
Eastview,Ordovician,"2, 12, 47, 48, 86, 401",0.0,Ordovician
Brayman,Ordovician,"2, 12, 47, 48, 121, 401",0.0,Ordovician
Mc Micken Shale,Ordovician,"2, 12, 47, 48, 156, 401",0.0,Ordovician
Overflow Creek,Ordovician,"2, 12, 47, 48, 229, 401",0.0,Ordovician
Gunningbland,Ordovician,"2, 12, 47, 48, 111, 401",0.0,Ordovician
Ballingoole Limestone,Ordovician,"2, 12, 47, 48, 202, 401",0.0,Ordovician
Paint Lick,Ordovician,"2, 12, 47, 48, 121, 401",0.0,Ordovician
Bloomington Lake,Ordovician,"2, 12, 47, 48, 142, 401",0.0,Ordovician
Deep Lakes,Ordovician,"2, 12, 47, 48, 142, 401",0.0,Ordovician
Paris Peak,Ordovician,"2, 12, 47, 48, 142, 401",0.0,Ordovician
Fusispira,Ordovician,"2, 12, 47, 48, 210, 401",0.0,Ordovician
Lingulasma,Ordovician,"2, 12, 47, 48, 210, 401",0.0,Ordovician
Liste,Ordovician,"2, 12, 32, 47, 48, 401",0.0,Ordovician
Appendispinograptus supernus,Ordovician,"2, 12, 47, 48, 329, 401",0.0,Ordovician
Veberov,Ordovician,"2, 12, 47, 48, 328, 401",0.0,Ordovician
Maquoketa Shale,Ordovician,"2, 12, 47, 48, 401",0.0,Ordovician
Waynesville,Ordovician,"2, 12, 47, 48, 397, 401",0.0,Ordovician
Uqua,Ordovician,"2, 12, 41, 47, 401",0.0,Ordovician
Tanners Creek,Ordovician,"2, 12, 47, 48, 170, 401",0.0,Ordovician
Kharyalakh,Ordovician,"2, 12, 47, 48, 399, 401",0.0,Ordovician
Boda Limestone,Ordovician,"2, 12, 17, 41, 47, 401",0.0,Ordovician
Chientangkiangian,Ordovician,"2, 12, 47, 401",0.0,Ordovician
Stony Mountain,Ordovician,"2, 12, 46, 47, 401",0.0,Ordovician
Tchanganda,Ordovician,"2, 12, 27, 47, 48, 399, 401",0.0,Ordovician
Ulunda,Ordovician,"2, 9, 12, 47, 401",0.0,Ordovician
Vaureal,Ordovician,"2, 12, 46, 47, 48, 401",0.0,Ordovician
Kralodvorian,Ordovician,"2, 12, 47, 48, 271, 321, 401",0.0,Ordovician
Králuv Dvur,Ordovician,"2, 12, 47, 48, 271, 401",0.0,Ordovician
Richmondian,Ordovician,"2, 12, 46, 47, 401",0.0,Ordovician
Tetraprioniodus elegans,Ordovician,"2, 12, 47, 346, 401",0.0,Ordovician
Bighorn Dolomite,Ordovician,"2, 12, 47, 48, 149, 401",0.0,Ordovician
Wolka,Ordovician,"2, 12, 47, 48, 240, 401",0.0,Ordovician
Montoya,Ordovician,"2, 12, 47, 48, 149, 401",0.0,Ordovician
Cautley Mudstone,Ordovician,"2, 12, 47, 48, 401",0.0,Ordovician
Kanachu,Ordovician,"2, 12, 47, 48, 67, 401",0.0,Ordovician
Sørbakken,Ordovician,"2, 12, 29, 47, 401",0.0,Ordovician
Etasje 4c,Ordovician,"2, 12, 29, 47, 48, 401",0.0,Ordovician
Isotelus Shale,Ordovician,"2, 12, 29, 47, 401",0.0,Ordovician
Calizas de Cistoideos,Ordovician,"2, 12, 47, 48, 310, 401",0.0,Ordovician
Gabian,Ordovician,"2, 12, 47, 48, 76, 242, 401",0.0,Ordovician
Porto de Santa Anna,Ordovician,"2, 12, 47, 48, 396, 401",0.0,Ordovician
Kargaly,Ordovician,"2, 12, 47, 48, 67, 401",0.0,Ordovician
Iundyk,Ordovician,"2, 12, 47, 48, 67, 401",0.0,Ordovician
Oregonia,Ordovician,"2, 12, 47, 119, 397, 401",0.0,Ordovician
Bardstown,Ordovician,"2, 12, 47, 206, 401",0.0,Ordovician
Tretaspis Shale Upper,Ordovician,"2, 12, 29, 47, 401",0.0,Ordovician
Bald Eagle,Ordovician,"2, 12, 47, 48, 121, 137, 401",0.0,Ordovician
Isotelus Limestone,Ordovician,"2, 12, 29, 47, 401",0.0,Ordovician
La Pena,Ordovician,"2, 12, 47, 48, 310, 401",0.0,Ordovician
Ocino,Ordovician,"2, 12, 47, 48, 310, 401",0.0,Ordovician
Rebollarejo,Ordovician,"2, 12, 47, 48, 310, 401",0.0,Ordovician
Rebosilla,Ordovician,"2, 12, 47, 48, 310, 401",0.0,Ordovician
Dicranograptus kiki,Ordovician,"2, 12, 47, 346, 401",0.0,Ordovician
Assise de Fosse,Ordovician,"2, 12, 47, 240, 401",0.0,Ordovician
Estana,Ordovician,"2, 12, 47, 240, 401",0.0,Ordovician
Mellifont Abbey,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Rowland,Ordovician,"2, 12, 47, 119, 401",0.0,Ordovician
Kulunbulak,Ordovician,"2, 12, 47, 48, 67, 401",0.0,Ordovician
Morag Red Limestone and Shale,Ordovician,"2, 12, 38, 47, 401",0.0,Ordovician
Pentre,Ordovician,"2, 12, 47, 48, 124, 401",0.0,Ordovician
Tre-wylan,Ordovician,"2, 12, 47, 48, 124, 401",0.0,Ordovician
File,Ordovician,"2, 12, 32, 47, 401",0.0,Ordovician
Klasen,Ordovician,"2, 12, 32, 47, 401",0.0,Ordovician
Pirgu,Ordovician,"2, 12, 17, 46, 47, 401",0.0,Ordovician
Jonstorp,Ordovician,"2, 9, 12, 17, 47, 401",0.0,Ordovician
Nittsjö,Ordovician,"2, 12, 17, 47, 401",0.0,Ordovician
Dicellograptus anceps,Ordovician,"2, 12, 47, 401",0.0,Ordovician
Evenkorhynchia dichotomians evenkiensis,Ordovician,"2, 12, 47, 346, 401",0.0,Ordovician
Halliku,Ordovician,"2, 9, 12, 47, 401",0.0,Ordovician
Jelgava,Ordovician,"2, 9, 12, 47, 401",0.0,Ordovician
Billy's Beck,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Portrane Limestone,Ordovician,"2, 12, 47, 48, 401",0.0,Ordovician
Gangmusang,Ordovician,"2, 12, 47, 250, 401",0.0,Ordovician
Groomsport,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Killey Bridge,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Oriel Brook,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Shinnel,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Skogerholmen,Ordovician,"2, 12, 17, 47, 401",0.0,Ordovician
Liujiapo,Ordovician,"2, 12, 47, 250, 401",0.0,Ordovician
Ballymacormick,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Black Shales,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Bodeidda Mudstone,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Broad Vein,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Crugan Mudstone,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Kildare Limestone,Ordovician,"2, 12, 47, 240, 401",0.0,Ordovician
Moelfryn Mudstone,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Narrow Vein,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Red Vein,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Redhill,Ordovician,"2, 12, 47, 48, 401",0.0,Ordovician
Robeston Walhen,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Slade,Ordovician,"2, 12, 47, 48, 401",0.0,Ordovician
Tresaith,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Elkhorn carbone isotope excursion,Ordovician,"2, 12, 46, 47, 401",0.0,Ordovician
Whitewater isotope carbon excursion,Ordovician,"2, 9, 12, 17, 46, 47, 401",0.0,Ordovician
Adila,Ordovician,"2, 9, 12, 47, 401",0.0,Ordovician
Aber-Corris,Ordovician,"2, 12, 47, 240, 401",0.0,Ordovician
Abercwmeiddaw,Ordovician,"2, 12, 47, 240, 401",0.0,Ordovician
Bar Quartzite,Ordovician,"2, 12, 47, 240, 401",0.0,Ordovician
Mucronatus,Ordovician,"2, 12, 47, 240, 401",0.0,Ordovician
Slade and Redhill,Ordovician,"2, 12, 47, 240, 401",0.0,Ordovician
Appletreeworth,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Broughton Moor,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Bryn Nicol,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Cautley Volcanic,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Craig Las,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Cystoid Limestone,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Dam House Bridge Tuff,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Deganwy Mudstone,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Foel-y-Ddinas Mudstone,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Garnedd-wen,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Jop Ridding Sandstone,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Kirkley Bank,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Llwyn-cus Limestone,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Longsleddale,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Nantmel,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Norber,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Rawtheyan Conglomerates,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Rawtheyan Mudstone,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Stile End,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Swindale,Ordovician,"2, 12, 41, 47, 48, 401",0.0,Ordovician
Tridwr,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Troutbeck,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Wilsey Beck Sandstone,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Yarlside,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Drummuck Sub,Ordovician,"2, 12, 47, 241, 401",0.0,Ordovician
Etasje 4d,Ordovician,"2, 12, 28, 47, 401",0.0,Ordovician
BC12,Ordovician,"2, 9, 12, 47, 401",0.0,Ordovician
BC13,Ordovician,"2, 9, 12, 47, 401",0.0,Ordovician
Moe carbon isotope excursion,Ordovician,"2, 9, 12, 47, 401",0.0,Ordovician
Dolhir,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Urbana Limestone,Ordovician,"2, 12, 47, 282, 401",0.0,Ordovician
Kjørrven,Ordovician,"2, 12, 29, 47, 401",0.0,Ordovician
Hovedøya,Ordovician,"2, 12, 29, 47, 401",0.0,Ordovician
Spannslokket,Ordovician,"2, 12, 29, 47, 401",0.0,Ordovician
Paroveja carbon isotope excursion,Ordovician,"2, 9, 12, 47, 401",0.0,Ordovician
Applethwaite,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Haw,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
High Pike,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Kentmere,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Kirkley Bank Basal Bed,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Torver,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Cefnnantmel,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
BC14,Ordovician,"2, 9, 12, 47, 401",0.0,Ordovician
BC15,Ordovician,"2, 9, 12, 47, 401",0.0,Ordovician
Black Neuk,Ordovician,"2, 12, 47, 48, 124, 401",0.0,Ordovician
Forge,Ordovician,"2, 12, 47, 48, 124, 401",0.0,Ordovician
Gray,Ordovician,"2, 12, 47, 48, 124, 401",0.0,Ordovician
Stacks,Ordovician,"2, 12, 47, 48, 124, 401",0.0,Ordovician
Tretaspis Limestone,Ordovician,"2, 11, 12, 29, 47, 401",0.0,Ordovician
Grinda,Ordovician,"2, 12, 29, 47, 401",0.0,Ordovician
Paraorthograptus pacificus,Ordovician,"2, 12, 46, 47, 329, 401",0.0,Ordovician
Rawtheyan,Ordovician,"2, 12, 47, 401",0.0,Ordovician
Diceratograptus mirus,Ordovician,"2, 12, 47, 54, 401",0.0,Ordovician
Tangyagraptus typicus,Ordovician,"2, 12, 47, 54, 401",0.0,Ordovician
Amplexograptus inuiti,Ordovician,"2, 12, 47, 63, 401",0.0,Ordovician
Ka4,Ordovician,"2, 12, 13, 47, 401",0.0,Ordovician
Xiazhen,Ordovician,"2, 12, 47, 54, 401",0.0,Ordovician
Paroveja,Ordovician,"2, 9, 12, 46, 47, 401",0.0,Ordovician
Bolindian 3,Ordovician,"2, 12, 47, 401",0.0,Ordovician
Chokpar,Ordovician,"2, 12, 47, 67, 401",0.0,Ordovician
South Treave,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Cashmankalon,Ordovician,"2, 12, 47, 316, 401",0.0,Ordovician
Bolinda Shale,Ordovician,"2, 12, 47, 216, 401",0.0,Ordovician
Burmingham,Ordovician,"2, 12, 47, 312, 401",0.0,Ordovician
Cliff,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Farden,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Starfish,Ordovician,"2, 12, 47, 369, 401",0.0,Ordovician
Waterfall,Ordovician,"2, 12, 47, 124, 401",0.0,Ordovician
Cyrn-y-brain,Ordovician,"2, 12, 47, 302, 401",0.0,Ordovician
Chasm Creek,Ordovician,"2, 12, 47, 101, 401",0.0,Ordovician
Dwyfor Mudstone,Ordovician,"2, 12, 47, 308, 401",0.0,Ordovician
Kuili,Ordovician,"2, 9, 12, 47, 401",0.0,Ordovician
Pogonip,Ordovician,"2, 12, 47, 48, 114, 401",0.0,Ordovician
Gratton,Ordovician,"2, 12, 47, 48, 83, 401",0.0,Ordovician
Little Oak Limestone,Ordovician,"2, 12, 83, 401",0.0,Ordovician
Witten Limestone,Ordovician,"2, 12, 83, 401",0.0,Ordovician
Bat Cave,Ordovician,"2, 12, 56, 401",0.0,Ordovician
Chickamauga,Ordovician,"2, 12, 80, 401",0.0,Ordovician
Lantz Mills,Ordovician,"2, 12, 83, 401",0.0,Ordovician
St. Luke Limestone,Ordovician,"2, 12, 83, 401",0.0,Ordovician
Oued Saret Sandstone,Ordovician,"2, 12, 47, 48, 238, 401",0.0,Ordovician
Baigara,Ordovician,"2, 12, 47, 48, 133, 258, 401",0.0,Ordovician
Tselinograd,Ordovician,"2, 12, 47, 48, 345, 401",0.0,Ordovician
Savid,Ordovician,"2, 12, 47, 48, 258, 401",0.0,Ordovician
Ilyinka Ser.,Ordovician,"2, 12, 47, 48, 399, 401",0.0,Ordovician
Iogach Body,Ordovician,"2, 12, 48, 400, 401",0.0,Ordovician
Qasim,Ordovician,"2, 12, 47, 48, 249, 401",0.0,Ordovician
Strokestown,Ordovician,"2, 12, 48, 124, 401",0.0,Ordovician
Bendoc,Ordovician,"2, 12, 48, 202, 218, 401",0.0,Ordovician
Kennebec,Ordovician,"2, 12, 47, 48, 175, 401",0.0,Ordovician
Lobster Mountain,Ordovician,"2, 12, 47, 48, 175, 401",0.0,Ordovician
Bedinan,Ordovician,"2, 12, 47, 48, 234, 401",0.0,Ordovician
Sort Tepe,Ordovician,"2, 12, 47, 48, 234, 401",0.0,Ordovician
Pichikhem,Ordovician,"2, 12, 48, 400, 401",0.0,Ordovician
Karakol,Ordovician,"2, 12, 48, 400, 401",0.0,Ordovician
Triangle,Ordovician,"2, 12, 48, 218, 401",0.0,Ordovician
In Tahouite,Ordovician,"2, 12, 47, 48, 238, 401",0.0,Ordovician
Upper Ordovician,Ordovician,"2, 12, 48, 401",0.0,Ordovician
Bedinan Upper,Ordovician,"2, 12, 48, 249, 401",0.0,Ordovician
Lough Acanon Pelite,Ordovician,"2, 12, 48, 124, 401",0.0,Ordovician
Cabonne,Ordovician,"2, 12, 48, 202, 218, 401",0.0,Ordovician
Mount Easton Shale,Ordovician,"2, 12, 48, 219, 401",0.0,Ordovician
Akuna Mudstone,Ordovician,"2, 12, 48, 202, 401",0.0,Ordovician
New Country Sandstone,Ordovician,"2, 12, 48, 219, 401",0.0,Ordovician
Rockley Volcanic,Ordovician,"2, 12, 47, 48, 218, 401",0.0,Ordovician
Willandra Sandstone,Ordovician,"2, 12, 48, 202, 219, 401",0.0,Ordovician
Oberon,Ordovician,"2, 12, 48, 219, 401",0.0,Ordovician
Wombin Volcanics,Ordovician,"2, 12, 48, 202, 401",0.0,Ordovician
Upham,Ordovician,"2, 12, 48, 138, 401",0.0,Ordovician
Rio Sassito,Ordovician,"2, 12, 47, 48, 359, 401",0.0,Ordovician
Ashgillian,Ordovician,"2, 12, 47, 48, 399, 401",0.0,Ordovician
Syntygan,Ordovician,"2, 12, 48, 400, 401",0.0,Ordovician
Makarovo,Ordovician,"2, 12, 47, 48, 399, 401",0.0,Ordovician
Yinchuan,Ordovician,"2, 12, 48, 372, 401",0.0,Ordovician
Memouniat,Ordovician,"2, 12, 47, 48, 319, 401",0.0,Ordovician
Horseshoe Gulch,Ordovician,"2, 12, 47, 48, 182, 401",0.0,Ordovician
Ghelli,Ordovician,"2, 12, 47, 48, 348, 401",0.0,Ordovician
Little East Lake,Ordovician,"2, 12, 47, 48, 175, 401",0.0,Ordovician
Kyr-ya,Ordovician,"2, 12, 35, 47, 48, 246, 401",0.0,Ordovician
Polydov,Ordovician,"2, 12, 47, 48, 246, 401",0.0,Ordovician
Rassokha,Ordovician,"2, 12, 47, 48, 246, 401",0.0,Ordovician
Syr-ya,Ordovician,"2, 12, 47, 48, 246, 401",0.0,Ordovician
Anisin,Ordovician,"2, 12, 47, 48, 201, 401",0.0,Ordovician
Teryutekh,Ordovician,"2, 12, 47, 48, 201, 401",0.0,Ordovician
Montgomery Limestone,Ordovician,"2, 12, 47, 48, 162, 401",0.0,Ordovician
Blind Brook,Ordovician,"2, 12, 47, 48, 175, 401",0.0,Ordovician
East Branch Pond,Ordovician,"2, 12, 47, 48, 175, 401",0.0,Ordovician
Munsungun Lake,Ordovician,"2, 12, 47, 48, 175, 401",0.0,Ordovician
Mamuniyat,Ordovician,"2, 12, 47, 48, 319, 401",0.0,Ordovician
Yaptikshor,Ordovician,"2, 12, 35, 47, 48, 401",0.0,Ordovician
Salyka,Ordovician,"2, 12, 47, 48, 246, 401",0.0,Ordovician
Yaptiknyrd,Ordovician,"2, 12, 35, 48, 401",0.0,Ordovician
Malaya Tavrota Lower,Ordovician,"2, 12, 47, 48, 246, 401",0.0,Ordovician
Muker,Ordovician,"2, 12, 47, 48, 246, 401",0.0,Ordovician
Ust-Zyb,Ordovician,"2, 12, 47, 48, 246, 401",0.0,Ordovician
Zyb,Ordovician,"2, 12, 35, 47, 48, 246, 401",0.0,Ordovician
Bad'ya reef,Ordovician,"2, 12, 47, 48, 246, 401",0.0,Ordovician
Khorejver,Ordovician,"2, 12, 47, 48, 246, 401",0.0,Ordovician
Malaya Tavrota Upper,Ordovician,"2, 12, 47, 48, 246, 401",0.0,Ordovician
Saint Germain sur Ille Upper,Ordovician,"2, 12, 48, 282, 401",0.0,Ordovician
Malaya Tavrota,Ordovician,"2, 12, 35, 47, 48, 401",0.0,Ordovician
Yunkoshor,Ordovician,"2, 12, 35, 48, 401",0.0,Ordovician
Saledyshor,Ordovician,"2, 12, 35, 47, 48, 401",0.0,Ordovician
Polydennii,Ordovician,"2, 12, 35, 47, 48, 401",0.0,Ordovician
Surya,Ordovician,"2, 12, 35, 47, 48, 401",0.0,Ordovician
Dzhagal,Ordovician,"2, 12, 35, 48, 401",0.0,Ordovician
Sariyardere,Ordovician,"2, 12, 47, 48, 234, 401",0.0,Ordovician
Bou M'Haoud,Ordovician,"2, 12, 47, 48, 238, 401",0.0,Ordovician
Ktaoua Lower,Ordovician,"2, 12, 47, 48, 126, 238, 401",0.0,Ordovician
Bou-Isidane-Jbel-Slope,Ordovician,"2, 12, 47, 48, 126, 401",0.0,Ordovician
Tafersikt-Jbel,Ordovician,"2, 12, 47, 48, 126, 401",0.0,Ordovician
Tiberguent-Jbel,Ordovician,"2, 12, 47, 48, 126, 401",0.0,Ordovician
Tanuchitina bergstroemi,Ordovician,"2, 3, 12, 47, 48, 401",0.0,Ordovician
Svedasai,Ordovician,"2, 10, 12, 47, 48, 401",0.0,Ordovician
Tootsi,Ordovician,"2, 8, 12, 47, 48, 401",0.0,Ordovician
Blue Mountain,Ordovician,"2, 12, 47, 48, 63, 401",0.0,Ordovician
Billings,Ordovician,"2, 12, 47, 48, 86, 156, 401",0.0,Ordovician
Hyalochitina hyalophrys,Ordovician,"2, 3, 12, 47, 48, 401",0.0,Ordovician
Gloucester,Ordovician,"2, 12, 47, 48, 121, 156, 401",0.0,Ordovician
Saunja carbon isotope excursion,Ordovician,"2, 9, 12, 47, 48, 401",0.0,Ordovician
Barrande's d5,Ordovician,"2, 12, 48, 321, 401",0.0,Ordovician
Queenston Red Shale,Ordovician,"2, 12, 47, 48, 156, 401",0.0,Ordovician
Zdice,Ordovician,"2, 12, 48, 321, 401",0.0,Ordovician
Eden,Ordovician,"2, 12, 47, 48, 121, 401",0.0,Ordovician
Eden Sandstone,Ordovician,"2, 12, 47, 48, 121, 401",0.0,Ordovician
Baiyanhuashan Upper,Ordovician,"2, 12, 48, 371, 401",0.0,Ordovician
Shihuichang,Ordovician,"2, 12, 48, 371, 401",0.0,Ordovician
Juniata,Ordovician,"2, 12, 47, 48, 121, 137, 401",0.0,Ordovician
Sequatchie,Ordovician,"2, 12, 47, 48, 119, 401",0.0,Ordovician
